timestamp,ip,method,endpoint,status_code,response_time_ms,bytes_sent,user_agent,event_type
2026-05-21 09:26:01,192.168.1.182,GET,/api/orders,500,181.72,2210.67,Safari/17.0,normal
2026-05-21 09:26:09,192.168.1.57,POST,/settings,200,79.95,3466.91,Safari/17.0,normal
2026-05-21 09:26:19,192.168.1.209,POST,/,200,127.8,5334.72,Chrome/120.0,normal
2026-05-21 09:26:26,192.168.1.30,POST,/login,200,265.07,8244.54,Mozilla/5.0,normal
2026-05-21 09:26:32,192.168.1.127,GET,/dashboard,404,154.55,5737.1,curl/8.0,normal
2026-05-21 09:26:35,192.168.1.10,GET,/api/orders,201,149.63,3574.11,Mozilla/5.0,normal
2026-05-21 09:26:42,192.168.1.54,POST,/settings,200,209.05,2534.17,curl/8.0,normal
2026-05-21 09:26:43,192.168.1.7,POST,/,204,364.28,3779.4,curl/8.0,normal
2026-05-21 09:26:50,192.168.1.174,POST,/dashboard,200,222.52,2636.94,Safari/17.0,normal
2026-05-21 09:27:02,192.168.1.126,GET,/login,200,197.65,3998.44,Mozilla/5.0,normal
2026-05-21 09:27:10,192.168.1.156,POST,/api/orders,200,216.48,5259.19,Safari/17.0,normal
2026-05-21 09:27:10,192.168.1.19,POST,/api/users,200,158.2,7003.82,curl/8.0,normal
2026-05-21 09:27:12,192.168.1.49,POST,/api/users,201,306.38,5834.11,Safari/17.0,normal
2026-05-21 09:27:13,192.168.1.216,GET,/,200,145.97,5138.56,Chrome/120.0,normal
2026-05-21 09:27:15,192.168.1.26,GET,/,200,172.48,5678.82,Mozilla/5.0,normal
2026-05-21 09:27:19,192.168.1.33,GET,/login,200,241.09,3903.13,Mozilla/5.0,normal
2026-05-21 09:27:44,192.168.1.96,POST,/dashboard,200,255.62,2892.58,Mozilla/5.0,normal
2026-05-21 09:27:49,192.168.1.141,POST,/api/orders,200,23.69,1296.08,Mozilla/5.0,normal
2026-05-21 09:28:00,192.168.1.187,POST,/,200,202.94,4366.57,Safari/17.0,normal
2026-05-21 09:28:08,192.168.1.19,GET,/,200,113.18,1957.24,Chrome/120.0,normal
2026-05-21 09:28:12,192.168.1.140,POST,/dashboard,200,298.43,3929.19,Chrome/120.0,normal
2026-05-21 09:28:13,192.168.1.60,GET,/login,401,104.84,7322.08,Mozilla/5.0,normal
2026-05-21 09:28:21,192.168.1.178,POST,/api/users,200,210.13,5058.74,Mozilla/5.0,normal
2026-05-21 09:28:29,192.168.1.169,GET,/api/users,200,137.43,3767.49,curl/8.0,normal
2026-05-21 09:28:36,192.168.1.114,GET,/api/users,200,147.58,4583.01,Mozilla/5.0,normal
2026-05-21 09:28:37,192.168.1.161,POST,/settings,301,212.86,4569.0,Chrome/120.0,normal
2026-05-21 09:28:45,192.168.1.44,GET,/api/users,200,253.08,4255.57,Mozilla/5.0,normal
2026-05-21 09:28:48,192.168.1.235,POST,/api/orders,200,34.51,5017.07,curl/8.0,normal
2026-05-21 09:28:49,192.168.1.49,POST,/,404,247.94,6302.13,Mozilla/5.0,normal
2026-05-21 09:28:55,192.168.1.208,GET,/login,200,273.52,6218.42,Chrome/120.0,normal
2026-05-21 09:29:07,192.168.1.171,POST,/dashboard,200,203.05,7785.9,curl/8.0,normal
2026-05-21 09:29:12,192.168.1.53,POST,/api/orders,404,167.38,4128.51,Chrome/120.0,normal
2026-05-21 09:29:25,192.168.1.195,GET,/api/orders,200,260.85,6642.84,curl/8.0,normal
2026-05-21 09:29:26,192.168.1.215,POST,/login,200,165.95,6398.09,Mozilla/5.0,normal
2026-05-21 09:29:26,192.168.1.188,POST,/api/users,401,149.54,7986.94,curl/8.0,normal
2026-05-21 09:29:30,192.168.1.136,GET,/dashboard,200,206.44,2122.24,Mozilla/5.0,normal
2026-05-21 09:29:34,192.168.1.116,POST,/api/orders,403,243.11,7811.61,Chrome/120.0,normal
2026-05-21 09:29:47,192.168.1.121,POST,/dashboard,201,450.26,5303.22,Safari/17.0,normal
2026-05-21 09:29:49,192.168.1.159,GET,/settings,404,172.95,4224.88,Mozilla/5.0,normal
2026-05-21 09:29:58,192.168.1.231,POST,/login,403,132.52,5884.07,curl/8.0,normal
2026-05-21 09:30:15,192.168.1.87,GET,/login,200,243.05,6333.4,Safari/17.0,normal
2026-05-21 09:30:37,192.168.1.188,GET,/login,400,143.99,4447.44,Safari/17.0,normal
2026-05-21 09:30:50,192.168.1.143,POST,/api/users,500,55.89,6465.71,curl/8.0,normal
2026-05-21 09:30:53,192.168.1.216,GET,/dashboard,200,169.58,4276.25,Safari/17.0,normal
2026-05-21 09:31:03,192.168.1.193,POST,/,500,187.11,2353.38,Mozilla/5.0,normal
2026-05-21 09:31:22,192.168.1.98,GET,/api/users,200,220.91,8218.72,curl/8.0,normal
2026-05-21 09:31:39,192.168.1.184,GET,/,200,169.8,5563.88,curl/8.0,normal
2026-05-21 09:31:42,192.168.1.120,POST,/settings,200,105.21,1846.08,curl/8.0,normal
2026-05-21 09:31:59,192.168.1.128,GET,/dashboard,200,270.52,3496.02,Chrome/120.0,normal
2026-05-21 09:32:02,192.168.1.55,GET,/api/orders,500,145.63,6024.72,Chrome/120.0,normal
2026-05-21 09:32:15,192.168.1.131,POST,/,301,137.83,7518.66,Chrome/120.0,normal
2026-05-21 09:32:20,192.168.1.79,GET,/login,200,165.95,7141.46,Chrome/120.0,normal
2026-05-21 09:32:29,192.168.1.171,GET,/api/users,200,173.68,3443.48,Safari/17.0,normal
2026-05-21 09:32:30,192.168.1.238,POST,/settings,400,153.18,6208.13,Mozilla/5.0,normal
2026-05-21 09:32:33,192.168.1.109,POST,/settings,200,222.69,3288.46,Mozilla/5.0,normal
2026-05-21 09:32:33,192.168.1.31,GET,/login,200,197.59,3597.54,curl/8.0,normal
2026-05-21 09:32:39,192.168.1.46,GET,/api/orders,201,160.29,2710.07,Mozilla/5.0,normal
2026-05-21 09:32:41,192.168.1.16,GET,/login,200,153.59,5056.6,Chrome/120.0,normal
2026-05-21 09:32:43,192.168.1.228,POST,/login,404,79.14,4408.09,Mozilla/5.0,normal
2026-05-21 09:32:50,192.168.1.148,GET,/api/users,204,342.98,7361.43,Mozilla/5.0,normal
2026-05-21 09:32:50,192.168.1.23,GET,/api/orders,301,139.12,5660.06,Safari/17.0,normal
2026-05-21 09:32:54,192.168.1.219,POST,/login,403,228.1,6493.22,Mozilla/5.0,normal
2026-05-21 09:32:57,192.168.1.215,POST,/dashboard,500,198.92,5382.3,Safari/17.0,normal
2026-05-21 09:33:00,192.168.1.121,POST,/,200,194.28,5424.06,curl/8.0,normal
2026-05-21 09:33:04,192.168.1.54,GET,/api/orders,404,153.08,3894.33,Chrome/120.0,normal
2026-05-21 09:33:06,192.168.1.14,GET,/settings,204,248.39,5568.58,curl/8.0,normal
2026-05-21 09:33:08,192.168.1.181,GET,/settings,200,77.97,2271.37,Mozilla/5.0,normal
2026-05-21 09:33:10,192.168.1.202,POST,/api/users,200,240.98,6032.86,curl/8.0,normal
2026-05-21 09:33:11,192.168.1.37,GET,/,200,107.58,3967.01,Safari/17.0,normal
2026-05-21 09:33:13,192.168.1.113,POST,/api/orders,200,132.15,5892.49,Safari/17.0,normal
2026-05-21 09:33:23,192.168.1.13,POST,/api/users,200,275.12,8182.95,Mozilla/5.0,normal
2026-05-21 09:33:29,192.168.1.215,POST,/api/users,200,206.14,6176.69,curl/8.0,normal
2026-05-21 09:33:36,192.168.1.203,POST,/login,200,112.94,6981.5,Safari/17.0,normal
2026-05-21 09:33:40,192.168.1.186,POST,/settings,201,191.17,5761.79,Safari/17.0,normal
2026-05-21 09:33:44,192.168.1.190,GET,/,200,191.17,2954.9,Chrome/120.0,normal
2026-05-21 09:33:44,192.168.1.29,GET,/api/users,500,244.41,2258.23,Chrome/120.0,normal
2026-05-21 09:33:46,192.168.1.156,GET,/api/orders,200,193.23,2576.57,curl/8.0,normal
2026-05-21 09:33:50,192.168.1.170,POST,/login,200,209.31,2314.06,Chrome/120.0,normal
2026-05-21 09:34:03,192.168.1.10,GET,/api/users,404,164.25,3694.52,curl/8.0,normal
2026-05-21 09:34:05,192.168.1.39,POST,/settings,401,187.57,2453.53,curl/8.0,normal
2026-05-21 09:34:12,192.168.1.52,POST,/settings,200,151.83,6984.7,Chrome/120.0,normal
2026-05-21 09:34:24,192.168.1.187,GET,/settings,200,146.45,4533.63,Safari/17.0,normal
2026-05-21 09:34:28,192.168.1.222,GET,/api/users,401,157.71,5389.65,Mozilla/5.0,normal
2026-05-21 09:34:31,192.168.1.179,POST,/dashboard,201,168.21,2173.69,Mozilla/5.0,normal
2026-05-21 09:34:35,192.168.1.125,POST,/settings,200,286.27,2796.29,Chrome/120.0,normal
2026-05-21 09:34:37,192.168.1.193,POST,/,400,116.18,7286.71,Mozilla/5.0,normal
2026-05-21 09:34:51,192.168.1.199,POST,/settings,200,73.36,5185.46,Mozilla/5.0,normal
2026-05-21 09:34:56,192.168.1.166,POST,/login,500,157.7,6820.49,Mozilla/5.0,normal
2026-05-21 09:35:11,192.168.1.50,GET,/,201,186.21,5137.8,Chrome/120.0,normal
2026-05-21 09:35:27,192.168.1.162,POST,/api/orders,200,186.87,954.69,curl/8.0,normal
2026-05-21 09:35:31,192.168.1.211,GET,/login,500,234.49,3285.06,Chrome/120.0,normal
2026-05-21 09:35:35,192.168.1.46,POST,/settings,401,202.96,6668.25,Chrome/120.0,normal
2026-05-21 09:35:36,192.168.1.54,POST,/settings,200,97.13,6545.19,Safari/17.0,normal
2026-05-21 09:35:36,192.168.1.143,POST,/api/orders,200,196.79,6159.58,Chrome/120.0,normal
2026-05-21 09:35:38,192.168.1.46,GET,/api/users,201,116.2,4969.14,Mozilla/5.0,normal
2026-05-21 09:35:40,192.168.1.220,POST,/api/orders,201,20,1593.57,curl/8.0,normal
2026-05-21 09:35:44,192.168.1.62,POST,/api/orders,404,107.41,6885.76,curl/8.0,normal
2026-05-21 09:36:06,192.168.1.188,POST,/dashboard,200,106.2,6292.18,Chrome/120.0,normal
2026-05-21 09:36:15,192.168.1.167,POST,/,404,157.19,6928.7,Mozilla/5.0,normal
2026-05-21 09:36:25,192.168.1.42,GET,/settings,200,256.63,5461.98,Chrome/120.0,normal
2026-05-21 09:36:46,192.168.1.17,POST,/dashboard,201,195.54,5164.61,Chrome/120.0,normal
2026-05-21 09:36:59,192.168.1.80,GET,/dashboard,200,192.47,5802.66,Chrome/120.0,normal
2026-05-21 09:37:00,192.168.1.13,POST,/,404,163.32,4829.14,Safari/17.0,normal
2026-05-21 09:37:02,192.168.1.213,POST,/,200,169.33,4504.41,Chrome/120.0,normal
2026-05-21 09:37:02,192.168.1.229,POST,/api/users,400,104.09,4756.07,Chrome/120.0,normal
2026-05-21 09:37:07,192.168.1.222,GET,/api/users,500,136.68,6278.61,curl/8.0,normal
2026-05-21 09:37:10,192.168.1.130,POST,/api/orders,200,60.1,2938.78,Safari/17.0,normal
2026-05-21 09:37:13,192.168.1.94,POST,/api/users,200,154.14,7343.9,Mozilla/5.0,normal
2026-05-21 09:37:18,192.168.1.155,POST,/dashboard,500,206.57,4016.95,Safari/17.0,normal
2026-05-21 09:37:27,192.168.1.13,POST,/,301,278.89,7440.59,curl/8.0,normal
2026-05-21 09:37:28,192.168.1.4,GET,/api/orders,404,175.98,1786.01,Safari/17.0,normal
2026-05-21 09:37:29,192.168.1.165,GET,/,204,110.18,6133.53,Chrome/120.0,normal
2026-05-21 09:37:32,192.168.1.161,POST,/settings,200,132.1,4183.63,curl/8.0,normal
2026-05-21 09:37:35,192.168.1.224,GET,/api/orders,200,212.94,6177.36,Safari/17.0,normal
2026-05-21 09:37:44,192.168.1.198,POST,/api/users,200,190.83,3655.42,Mozilla/5.0,normal
2026-05-21 09:37:53,192.168.1.23,GET,/dashboard,200,216.86,7956.15,Safari/17.0,normal
2026-05-21 09:37:58,192.168.1.48,POST,/api/orders,204,149.42,5038.64,Safari/17.0,normal
2026-05-21 09:37:59,192.168.1.194,POST,/api/users,401,65.63,5524.32,Mozilla/5.0,normal
2026-05-21 09:38:01,192.168.1.120,GET,/login,200,236.99,3355.6,Mozilla/5.0,normal
2026-05-21 09:38:10,192.168.1.227,POST,/api/orders,201,134.67,4884.56,Chrome/120.0,normal
2026-05-21 09:38:10,192.168.1.117,GET,/login,500,129.75,2129.74,Safari/17.0,normal
2026-05-21 09:38:24,192.168.1.128,POST,/api/orders,200,213.34,5041.64,Chrome/120.0,normal
2026-05-21 09:38:48,192.168.1.176,GET,/settings,200,34.93,2753.66,Safari/17.0,normal
2026-05-21 09:38:52,192.168.1.168,POST,/settings,200,206.89,4141.23,Safari/17.0,normal
2026-05-21 09:38:54,192.168.1.167,GET,/settings,200,105.63,5104.01,Safari/17.0,normal
2026-05-21 09:38:55,192.168.1.9,GET,/api/users,200,20,3070.11,Chrome/120.0,normal
2026-05-21 09:38:56,192.168.1.110,POST,/settings,200,126.7,9283.54,Mozilla/5.0,normal
2026-05-21 09:39:03,192.168.1.93,POST,/,200,202.89,3264.79,curl/8.0,normal
2026-05-21 09:39:07,192.168.1.176,GET,/dashboard,401,158.65,3676.07,Mozilla/5.0,normal
2026-05-21 09:39:09,192.168.1.126,GET,/,200,213.61,3897.65,Chrome/120.0,normal
2026-05-21 09:39:16,192.168.1.175,GET,/api/orders,200,375.35,3299.88,Safari/17.0,normal
2026-05-21 09:39:17,192.168.1.33,POST,/api/orders,404,129.22,5962.36,Chrome/120.0,normal
2026-05-21 09:39:25,192.168.1.239,POST,/api/users,204,283.04,4386.94,Mozilla/5.0,normal
2026-05-21 09:39:29,192.168.1.44,POST,/,301,157.05,4764.14,curl/8.0,normal
2026-05-21 09:39:39,192.168.1.12,GET,/dashboard,200,129.61,5463.54,curl/8.0,normal
2026-05-21 09:39:41,192.168.1.121,GET,/api/users,404,140.69,5135.2,Chrome/120.0,normal
2026-05-21 09:39:47,192.168.1.190,POST,/settings,500,192.41,3520.6,Safari/17.0,normal
2026-05-21 09:39:48,192.168.1.50,GET,/,404,198.83,9101.05,Safari/17.0,normal
2026-05-21 09:39:50,192.168.1.107,GET,/api/users,301,20,3050.55,Chrome/120.0,normal
2026-05-21 09:40:01,192.168.1.108,GET,/settings,200,79.6,6337.89,Mozilla/5.0,normal
2026-05-21 09:40:09,192.168.1.116,GET,/login,200,218.73,6812.14,curl/8.0,normal
2026-05-21 09:40:15,192.168.1.147,GET,/api/users,200,288.5,6982.71,curl/8.0,normal
2026-05-21 09:40:21,192.168.1.167,GET,/,200,242.55,6301.48,Mozilla/5.0,normal
2026-05-21 09:40:23,192.168.1.63,GET,/settings,200,159.74,4117.86,curl/8.0,normal
2026-05-21 09:40:38,192.168.1.225,POST,/,200,199.35,4447.63,Mozilla/5.0,normal
2026-05-21 09:40:40,192.168.1.148,GET,/settings,200,305.92,4671.14,Chrome/120.0,normal
2026-05-21 09:40:41,192.168.1.101,POST,/,200,222.31,4182.28,Mozilla/5.0,normal
2026-05-21 09:40:51,192.168.1.43,GET,/api/orders,201,241.56,2926.98,Safari/17.0,normal
2026-05-21 09:40:51,192.168.1.37,GET,/api/users,204,168.35,4425.91,Mozilla/5.0,normal
2026-05-21 09:41:01,192.168.1.84,GET,/api/orders,200,210.98,6539.3,Safari/17.0,normal
2026-05-21 09:41:04,192.168.1.25,POST,/login,200,300.17,2593.31,Safari/17.0,normal
2026-05-21 09:41:06,192.168.1.109,GET,/settings,204,168.05,7300.84,Chrome/120.0,normal
2026-05-21 09:41:09,192.168.1.56,POST,/login,200,239.86,6364.88,curl/8.0,normal
2026-05-21 09:41:12,192.168.1.3,GET,/dashboard,200,132.3,7681.6,Safari/17.0,normal
2026-05-21 09:41:13,192.168.1.151,GET,/settings,200,147.35,5964.05,Mozilla/5.0,normal
2026-05-21 09:41:20,192.168.1.160,POST,/api/orders,301,282.16,4414.91,Safari/17.0,normal
2026-05-21 09:41:36,192.168.1.55,POST,/settings,200,293.37,3144.78,Chrome/120.0,normal
2026-05-21 09:41:39,192.168.1.118,POST,/login,401,91.52,1571.06,curl/8.0,normal
2026-05-21 09:41:53,192.168.1.106,GET,/settings,200,222.98,4739.82,Mozilla/5.0,normal
2026-05-21 09:42:06,192.168.1.202,POST,/api/users,200,163.77,4369.91,curl/8.0,normal
2026-05-21 09:42:13,192.168.1.165,POST,/settings,404,145.73,3068.2,Chrome/120.0,normal
2026-05-21 09:42:14,192.168.1.60,POST,/login,200,240.01,6483.38,Chrome/120.0,normal
2026-05-21 09:42:21,192.168.1.169,POST,/settings,200,172.47,4308.48,curl/8.0,normal
2026-05-21 09:42:22,192.168.1.120,GET,/api/users,200,193.74,4408.25,Mozilla/5.0,normal
2026-05-21 09:42:29,192.168.1.151,GET,/api/orders,200,156.88,6453.25,Safari/17.0,normal
2026-05-21 09:42:40,192.168.1.111,POST,/dashboard,200,271.03,8151.38,Mozilla/5.0,normal
2026-05-21 09:42:51,192.168.1.156,GET,/dashboard,404,124.51,5891.26,Mozilla/5.0,normal
2026-05-21 09:42:58,192.168.1.104,POST,/login,200,185.94,2506.46,Chrome/120.0,normal
2026-05-21 09:43:05,192.168.1.240,POST,/dashboard,500,128.44,4652.95,Chrome/120.0,normal
2026-05-21 09:43:14,192.168.1.162,POST,/settings,404,205.69,5143.15,Safari/17.0,normal
2026-05-21 09:43:14,192.168.1.144,POST,/settings,401,137.52,5418.11,curl/8.0,normal
2026-05-21 09:43:20,192.168.1.19,GET,/api/orders,200,200.94,4193.48,Mozilla/5.0,normal
2026-05-21 09:43:26,192.168.1.192,POST,/api/users,200,113.01,2300.19,Chrome/120.0,normal
2026-05-21 09:43:30,192.168.1.240,POST,/,401,217.36,6063.57,curl/8.0,normal
2026-05-21 09:43:35,192.168.1.140,GET,/api/orders,200,166.99,4071.94,curl/8.0,normal
2026-05-21 09:43:51,192.168.1.28,POST,/,204,146.95,7165.59,curl/8.0,normal
2026-05-21 09:43:56,192.168.1.224,GET,/login,201,192.48,7923.01,Mozilla/5.0,normal
2026-05-21 09:44:03,192.168.1.183,POST,/login,404,123.18,4835.37,Mozilla/5.0,normal
2026-05-21 09:44:03,192.168.1.145,GET,/settings,201,244.29,4316.47,curl/8.0,normal
2026-05-21 09:44:04,192.168.1.214,POST,/dashboard,200,273.37,7432.72,Safari/17.0,normal
2026-05-21 09:44:16,192.168.1.32,GET,/settings,200,227.29,4740.95,Mozilla/5.0,normal
2026-05-21 09:44:20,192.168.1.45,POST,/api/orders,401,206.33,4647.28,Mozilla/5.0,normal
2026-05-21 09:44:25,192.168.1.94,POST,/api/orders,200,175.53,6342.59,Safari/17.0,normal
2026-05-21 09:44:32,192.168.1.105,POST,/settings,201,216.99,7347.95,curl/8.0,normal
2026-05-21 09:44:41,192.168.1.150,GET,/,400,80.1,5648.19,Safari/17.0,normal
2026-05-21 09:44:41,192.168.1.24,POST,/api/orders,200,207.5,7085.52,Safari/17.0,normal
2026-05-21 09:44:57,192.168.1.215,POST,/api/orders,401,173.78,1022.48,Chrome/120.0,normal
2026-05-21 09:45:10,192.168.1.140,POST,/api/users,200,214.6,3535.11,Mozilla/5.0,normal
2026-05-21 09:45:12,192.168.1.237,GET,/,200,221.49,4960.31,Safari/17.0,normal
2026-05-21 09:45:24,192.168.1.163,POST,/login,204,235.94,5040.24,Chrome/120.0,normal
2026-05-21 09:45:31,192.168.1.176,POST,/dashboard,200,281.01,4954.0,Safari/17.0,normal
2026-05-21 09:45:44,192.168.1.71,GET,/dashboard,200,112.8,4046.16,Chrome/120.0,normal
2026-05-21 09:45:53,192.168.1.173,POST,/settings,301,264.63,1784.13,Mozilla/5.0,normal
2026-05-21 09:45:53,192.168.1.23,GET,/api/users,200,174.44,6708.84,curl/8.0,normal
2026-05-21 09:45:55,192.168.1.9,POST,/api/users,200,209.51,7954.08,Safari/17.0,normal
2026-05-21 09:45:57,192.168.1.79,GET,/dashboard,500,171.7,3189.34,curl/8.0,normal
2026-05-21 09:46:08,192.168.1.154,POST,/api/orders,301,87.41,6035.37,curl/8.0,normal
2026-05-21 09:46:13,192.168.1.161,POST,/settings,204,261.7,2331.78,curl/8.0,normal
2026-05-21 09:46:23,192.168.1.218,GET,/api/orders,200,313.45,5440.33,Mozilla/5.0,normal
2026-05-21 09:46:24,192.168.1.203,POST,/api/orders,401,167.92,6401.3,curl/8.0,normal
2026-05-21 09:46:24,192.168.1.113,POST,/login,200,112.38,4709.1,Mozilla/5.0,normal
2026-05-21 09:46:40,192.168.1.45,GET,/api/users,400,36.88,3941.54,Mozilla/5.0,normal
2026-05-21 09:46:48,192.168.1.23,GET,/login,401,181.25,3245.65,curl/8.0,normal
2026-05-21 09:46:57,192.168.1.75,GET,/api/users,301,62.67,5144.58,Safari/17.0,normal
2026-05-21 09:47:00,10.10.10.99,POST,/login,403,91.44,815.77,python-requests/2.31,failed_login_burst
2026-05-21 09:47:02,10.10.10.99,POST,/login,403,65.2,645.01,python-requests/2.31,failed_login_burst
2026-05-21 09:47:04,10.10.10.99,POST,/login,401,67.08,665.85,python-requests/2.31,failed_login_burst
2026-05-21 09:47:06,10.10.10.99,POST,/login,403,115.86,999.08,python-requests/2.31,failed_login_burst
2026-05-21 09:47:07,192.168.1.93,POST,/api/users,200,181.86,6242.36,Safari/17.0,normal
2026-05-21 09:47:08,10.10.10.99,POST,/login,401,121.02,814.95,python-requests/2.31,failed_login_burst
2026-05-21 09:47:10,10.10.10.99,POST,/login,401,77.98,808.21,python-requests/2.31,failed_login_burst
2026-05-21 09:47:12,10.10.10.99,POST,/login,403,70.09,726.77,python-requests/2.31,failed_login_burst
2026-05-21 09:47:14,10.10.10.99,POST,/login,403,95.11,820.33,python-requests/2.31,failed_login_burst
2026-05-21 09:47:16,10.10.10.99,POST,/login,401,87.53,956.4,python-requests/2.31,failed_login_burst
2026-05-21 09:47:18,10.10.10.99,POST,/login,403,87.22,618.15,python-requests/2.31,failed_login_burst
2026-05-21 09:47:20,10.10.10.99,POST,/login,401,80.63,872.32,python-requests/2.31,failed_login_burst
2026-05-21 09:47:22,10.10.10.99,POST,/login,403,115.15,855.2,python-requests/2.31,failed_login_burst
2026-05-21 09:47:24,10.10.10.99,POST,/login,401,80.04,1048.7,python-requests/2.31,failed_login_burst
2026-05-21 09:47:26,192.168.1.210,GET,/dashboard,201,235.09,8681.94,Mozilla/5.0,normal
2026-05-21 09:47:26,10.10.10.99,POST,/login,401,122.03,625.18,python-requests/2.31,failed_login_burst
2026-05-21 09:47:28,10.10.10.99,POST,/login,403,94.77,687.45,python-requests/2.31,failed_login_burst
2026-05-21 09:47:30,10.10.10.99,POST,/login,401,63.07,879.85,python-requests/2.31,failed_login_burst
2026-05-21 09:47:32,10.10.10.99,POST,/login,401,92.13,910.12,python-requests/2.31,failed_login_burst
2026-05-21 09:47:33,192.168.1.81,POST,/dashboard,400,115.79,4791.9,Mozilla/5.0,normal
2026-05-21 09:47:34,10.10.10.99,POST,/login,403,75.19,1102.18,python-requests/2.31,failed_login_burst
2026-05-21 09:47:36,10.10.10.99,POST,/login,403,102.27,779.43,python-requests/2.31,failed_login_burst
2026-05-21 09:47:38,10.10.10.99,POST,/login,403,99.81,978.31,python-requests/2.31,failed_login_burst
2026-05-21 09:47:40,10.10.10.99,POST,/login,401,76.02,839.96,python-requests/2.31,failed_login_burst
2026-05-21 09:47:42,10.10.10.99,POST,/login,401,84.3,1130.27,python-requests/2.31,failed_login_burst
2026-05-21 09:47:44,10.10.10.99,POST,/login,403,80.53,838.63,python-requests/2.31,failed_login_burst
2026-05-21 09:47:46,192.168.1.59,GET,/settings,400,112.12,2677.55,Chrome/120.0,normal
2026-05-21 09:47:46,10.10.10.99,POST,/login,403,84.47,788.13,python-requests/2.31,failed_login_burst
2026-05-21 09:47:48,10.10.10.99,POST,/login,403,108.23,1056.08,python-requests/2.31,failed_login_burst
2026-05-21 09:47:49,192.168.1.78,GET,/dashboard,301,127.6,4841.94,Safari/17.0,normal
2026-05-21 09:47:50,10.10.10.99,POST,/login,401,87.98,862.46,python-requests/2.31,failed_login_burst
2026-05-21 09:47:51,192.168.1.67,GET,/,200,112.41,5671.24,Chrome/120.0,normal
2026-05-21 09:47:52,10.10.10.99,POST,/login,401,110.05,748.46,python-requests/2.31,failed_login_burst
2026-05-21 09:47:54,10.10.10.99,POST,/login,403,119.21,882.76,python-requests/2.31,failed_login_burst
2026-05-21 09:47:55,192.168.1.3,GET,/login,201,148.56,5549.0,Mozilla/5.0,normal
2026-05-21 09:47:56,192.168.1.188,GET,/settings,200,208.11,5896.72,Chrome/120.0,normal
2026-05-21 09:47:56,10.10.10.99,POST,/login,401,115.16,891.51,python-requests/2.31,failed_login_burst
2026-05-21 09:47:58,10.10.10.99,POST,/login,403,69.99,963.64,python-requests/2.31,failed_login_burst
2026-05-21 09:47:59,192.168.1.111,GET,/dashboard,200,147.5,3987.31,Safari/17.0,normal
2026-05-21 09:48:00,10.10.10.99,POST,/login,403,90.97,780.62,python-requests/2.31,failed_login_burst
2026-05-21 09:48:02,10.10.10.99,POST,/login,403,80.85,1166.18,python-requests/2.31,failed_login_burst
2026-05-21 09:48:04,10.10.10.99,POST,/login,403,104.48,960.9,python-requests/2.31,failed_login_burst
2026-05-21 09:48:06,192.168.1.233,POST,/dashboard,403,95.52,6260.11,Safari/17.0,normal
2026-05-21 09:48:06,10.10.10.99,POST,/login,401,108.46,747.2,python-requests/2.31,failed_login_burst
2026-05-21 09:48:08,10.10.10.99,POST,/login,403,75.2,769.98,python-requests/2.31,failed_login_burst
2026-05-21 09:48:10,10.10.10.99,POST,/login,403,84.47,806.15,python-requests/2.31,failed_login_burst
2026-05-21 09:48:12,10.10.10.99,POST,/login,401,99.04,1109.87,python-requests/2.31,failed_login_burst
2026-05-21 09:48:14,10.10.10.99,POST,/login,401,89.75,883.81,python-requests/2.31,failed_login_burst
2026-05-21 09:48:16,10.10.10.99,POST,/login,401,63.99,577.2,python-requests/2.31,failed_login_burst
2026-05-21 09:48:18,10.10.10.99,POST,/login,401,49.32,1139.33,python-requests/2.31,failed_login_burst
2026-05-21 09:48:20,10.10.10.99,POST,/login,401,98.03,875.82,python-requests/2.31,failed_login_burst
2026-05-21 09:48:22,10.10.10.99,POST,/login,403,92.81,935.61,python-requests/2.31,failed_login_burst
2026-05-21 09:48:24,10.10.10.99,POST,/login,403,45.95,724.27,python-requests/2.31,failed_login_burst
2026-05-21 09:48:26,10.10.10.99,POST,/login,403,90.32,960.32,python-requests/2.31,failed_login_burst
2026-05-21 09:48:28,10.10.10.99,POST,/login,403,59.55,913.08,python-requests/2.31,failed_login_burst
2026-05-21 09:48:30,192.168.1.55,POST,/settings,301,169.07,4401.86,Chrome/120.0,normal
2026-05-21 09:48:30,10.10.10.99,POST,/login,401,78.87,804.63,python-requests/2.31,failed_login_burst
2026-05-21 09:48:31,192.168.1.67,GET,/api/orders,400,294.38,5284.94,curl/8.0,normal
2026-05-21 09:48:32,10.10.10.99,POST,/login,401,96.94,663.53,python-requests/2.31,failed_login_burst
2026-05-21 09:48:34,10.10.10.99,POST,/login,403,85.41,1072.45,python-requests/2.31,failed_login_burst
2026-05-21 09:48:36,10.10.10.99,POST,/login,403,99.93,904.35,python-requests/2.31,failed_login_burst
2026-05-21 09:48:38,10.10.10.99,POST,/login,401,60.34,912.08,python-requests/2.31,failed_login_burst
2026-05-21 09:48:40,10.10.10.99,POST,/login,401,115.82,922.57,python-requests/2.31,failed_login_burst
2026-05-21 09:48:42,10.10.10.99,POST,/login,403,85.09,1096.28,python-requests/2.31,failed_login_burst
2026-05-21 09:48:44,10.10.10.99,POST,/login,401,23.33,1257.36,python-requests/2.31,failed_login_burst
2026-05-21 09:48:46,10.10.10.99,POST,/login,403,86.9,959.23,python-requests/2.31,failed_login_burst
